measure_name,value_set_name,value_set_oid,code,codeSystem,codeSystemName,codeSystemVersion,displayName
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.0XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unstable lie, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.0XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unstable lie, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.0XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unstable lie, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.0XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unstable lie, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.0XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unstable lie, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.1XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for breech presentation, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.2XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for transverse and oblique lie, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.3XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for face, brow and chin presentation, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.4XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for high head at term, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.6XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for compound presentation, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.8XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other malpresentation of fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O32.9XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for malpresentation of fetus, unspecified, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.0,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for disproportion due to deformity of maternal pelvic bones
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.1,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for disproportion due to generally contracted pelvis
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.2,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for disproportion due to inlet contraction of pelvis
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.3XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to outlet contraction of pelvis, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.4XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion of mixed maternal and fetal origin, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.5XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to unusually large fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.6XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to hydrocephalic fetus, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX0,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, not applicable or unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX1,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 1"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX2,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 2"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX3,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 3"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX4,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 4"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX5,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, fetus 5"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.7XX9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion due to other fetal deformities, other fetus"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.8,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for disproportion of other origin
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O33.9,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for disproportion, unspecified"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.00,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.01,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.02,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.03,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for unspecified congenital malformation of uterus, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.10,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.11,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.12,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.13,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for benign tumor of corpus uteri, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.211,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for low transverse scar from previous cesarean delivery
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.212,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for vertical scar from previous cesarean delivery
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.219,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care for unspecified type scar from previous cesarean delivery
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.29,2.16.840.1.113883.6.90,ICD10CM,2019,Maternal care due to uterine scar from other previous surgery
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.30,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.31,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.32,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.33,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for cervical incompetence, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.40,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.41,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.42,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.43,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of cervix, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.511,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.512,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.513,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.519,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for incarceration of gravid uterus, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.521,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.522,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.523,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.529,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for prolapse of gravid uterus, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.531,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.532,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.533,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.539,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for retroversion of gravid uterus, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.591,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.592,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.593,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.599,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of gravid uterus, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.60,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.61,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.62,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.63,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vagina, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.70,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.71,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.72,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.73,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of vulva and perineum, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.80,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.81,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, first trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.82,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, second trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.83,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for other abnormalities of pelvic organs, third trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.90,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, unspecified trimester"
weight_assessment_and_counseling,Pregnancy,2.16.840.1.113883.3.526.3.378,O34.91,2.16.840.1.113883.6.90,ICD10CM,2019,"Maternal care for abnormality of pelvic organ, unspecified, first trimester"
